Filename,TrueAngle,Est_MVDR,Est_SRP_PHAT,Est_W_SRP_PHAT,Est_GCCWLS,abs_err_mvdr,abs_err_srp,abs_err_wsrp,abs_err_gccwls
100d2m_031.wav,100,98,98,98.1703248164308,98.0511457069873,2,2,1.82967518356922,1.94885429301267
100d2m_032.wav,100,91,98,97.6916447562461,97.4059856741942,9,2,2.30835524375392,2.59401432580583
100d2m_033.wav,100,100,99,98.3631702068496,98.2516617445388,0,1,1.63682979315044,1.74833825546125
100d2m_034.wav,100,99,99,98.5622550695912,98.4957672816676,1,1,1.43774493040884,1.5042327183324
100d2m_035.wav,100,92,97,97.6417613526008,97.2942856145785,8,3,2.35823864739918,2.70571438542153
100d2m_036.wav,100,97,99,98.5746120720385,98.4631638907306,3,1,1.42538792796152,1.53683610926942
100d2m_037.wav,100,99,99,98.7175258644991,98.5882976177171,1,1,1.28247413550092,1.41170238228294
100d2m_038.wav,100,91,98,97.8323604216759,97.5113976138694,9,2,2.16763957832413,2.48860238613064
100d2m_039.wav,100,92,98,98.1463815178574,97.6826105185109,8,2,1.85361848214255,2.31738948148913
100d2m_040.wav,100,91,98,97.4523828174909,96.913353814596,9,2,2.54761718250906,3.08664618540404
100d2m_041.wav,100,98,99,98.9432870707902,98.7696762291531,2,1,1.05671292920979,1.23032377084687
100d2m_042.wav,100,98,99,98.5750428167849,98.4480640038593,2,1,1.42495718321514,1.55193599614067
100d2m_043.wav,100,94,98,96.6727243631975,96.467478757297,6,2,3.32727563680251,3.53252124270297
100d2m_044.wav,100,90,97,98.6646825470232,98.1902717241198,10,3,1.33531745297682,1.80972827588022
100d2m_045.wav,100,90,99,99.8692646488505,99.2597913837509,10,1,0.130735351149511,0.740208616249149
100d2m_046.wav,100,98,99,98.6385051940864,98.5419180392872,2,1,1.36149480591355,1.45808196071278
100d2m_047.wav,100,99,99,98.3432551618718,98.2217151167712,1,1,1.65674483812825,1.77828488322878
100d2m_048.wav,100,98,99,98.4182331661114,98.3005071039498,2,1,1.58176683388862,1.69949289605024
100d2m_049.wav,100,94,99,97.789153780355,97.3119372310044,6,1,2.21084621964502,2.68806276899558
100d2m_050.wav,100,98,99,99.4725307263685,99.3455308943389,2,1,0.527469273631525,0.654469105661107
100d2m_051.wav,100,99,99,98.5430069250652,98.43331146517,1,1,1.45699307493477,1.56668853482995
100d2m_052.wav,100,99,99,98.7389840311037,98.6472466205835,1,1,1.26101596889632,1.3527533794165
100d2m_053.wav,100,98,99,98.9226316513868,98.7833850757487,2,1,1.07736834861325,1.21661492425127
100d2m_054.wav,100,100,99,98.4957915720559,98.3508596224495,0,1,1.50420842794414,1.64914037755045
100d2m_055.wav,100,91,97,97.8533096052979,97.1147642474714,9,3,2.14669039470215,2.8852357525286
100d2m_056.wav,100,98,99,98.6649448374812,98.5697203788769,2,1,1.33505516251876,1.43027962112306
100d2m_057.wav,100,99,99,98.5750001483368,98.499634295233,1,1,1.42499985166317,1.50036570476705
100d2m_058.wav,100,98,99,98.7346053990982,98.6791466526905,2,1,1.2653946009018,1.32085334730945
100d2m_059.wav,100,91,99,99.3090612483114,99.1117293380645,9,1,0.690938751688577,0.888270661935493
100d2m_060.wav,100,93,96,96.6051735440181,96.2468350795935,7,4,3.39482645598193,3.75316492040655
100d2m_061.wav,100,98,99,99.014950242394,98.9771338833386,2,1,0.985049757605992,1.02286611666145
100d2m_062.wav,100,91,98,97.2168004829319,97.0260256744426,9,2,2.78319951706811,2.97397432555735
100d2m_063.wav,100,92,98,97.4196597521406,97.1586265893866,8,2,2.58034024785943,2.84137341061343
100d2m_064.wav,100,99,99,99.3241743104826,99.3645438866401,1,1,0.675825689517353,0.635456113359865
100d2m_065.wav,100,93,97,96.5514252776035,96.3075836157149,7,3,3.44857472239649,3.69241638428511
100d2m_066.wav,100,92,98,98.6075996290209,98.2881975100459,8,2,1.39240037097909,1.71180248995408
100d2m_067.wav,100,98,99,98.9766772838543,98.8224584445606,2,1,1.02332271614574,1.17754155543939
100d2m_068.wav,100,98,99,98.6329112549198,98.5671120985013,2,1,1.36708874508015,1.43288790149867
100d2m_069.wav,100,99,99,99.1648506635717,98.9567154230417,1,1,0.83514933642833,1.04328457695829
100d2m_070.wav,100,93,98,98.2804514609808,97.955441884982,7,2,1.71954853901921,2.04455811501799
100d2m_071.wav,100,99,99,98.6159412599162,98.5044070795727,1,1,1.38405874008383,1.49559292042726
100d2m_072.wav,100,98,99,98.5874311630249,98.4580512487904,2,1,1.4125688369751,1.54194875120963
100d2m_073.wav,100,98,99,98.9897147287415,99.0809254415732,2,1,1.01028527125847,0.919074558426843
100d2m_074.wav,100,95,97,96.6893603560056,96.193417824138,5,3,3.31063964399441,3.80658217586198
100d2m_075.wav,100,92,99,98.6580361252359,98.4197586379284,8,1,1.34196387476408,1.58024136207162
100d2m_076.wav,100,91,98,98.0760306824584,98.0818703129719,9,2,1.92396931754156,1.91812968702811
100d2m_077.wav,100,91,98,96.9535778948555,96.7322771683804,9,2,3.0464221051445,3.26772283161964
100d2m_078.wav,100,90,97,97.1964091050179,96.8750724814428,10,3,2.80359089498214,3.12492751855723
100d2m_079.wav,100,93,98,97.492559583954,97.2372512824281,7,2,2.50744041604602,2.7627487175719
100d2m_080.wav,100,103,100,98.9042561140158,99.0159875044157,3,0,1.09574388598418,0.984012495584295
100d2m_081.wav,100,90,98,97.5650875586204,97.1780128142018,10,2,2.43491244137959,2.82198718579822
100d2m_082.wav,100,92,99,98.7594695410377,98.3665079970201,8,1,1.24053045896228,1.63349200297988
100d2m_083.wav,100,93,98,97.3791157956272,97.1195868791216,7,2,2.62088420437283,2.8804131208784
100d2m_084.wav,100,93,98,97.9089528517283,97.2754375136914,7,2,2.09104714827168,2.7245624863086
100d2m_085.wav,100,99,99,98.5177641725261,98.4139596218706,1,1,1.48223582747386,1.58604037812937
100d2m_086.wav,100,99,99,98.4273715148561,98.3058766334028,1,1,1.57262848514388,1.69412336659718
100d2m_087.wav,100,98,100,99.0623535056938,98.985866991705,2,0,0.937646494306222,1.01413300829499
100d2m_088.wav,100,92,97,97.5106659895904,96.9861873841875,8,3,2.48933401040965,3.01381261581251
100d2m_089.wav,100,98,100,98.4375984458205,98.3358520502666,2,0,1.56240155417947,1.6641479497334
100d2m_090.wav,100,99,99,98.8974530843967,98.8261004272313,1,1,1.10254691560331,1.17389957276866
100d2m_091.wav,100,90,99,99.0974512467135,98.6496130571755,10,1,0.90254875328651,1.3503869428245
100d2m_092.wav,100,93,99,98.5543710340481,97.9885124953696,7,1,1.4456289659519,2.01148750463041
100d2m_093.wav,100,98,99,98.5388715241328,98.5409619456286,2,1,1.46112847586716,1.4590380543714
100d2m_094.wav,100,100,99,98.9679964671092,98.8648311065838,0,1,1.03200353289076,1.13516889341618
100d2m_095.wav,100,91,97,97.2836593879878,96.9931006209622,9,3,2.71634061201216,3.00689937903779
100d2m_096.wav,100,91,99,98.9759852575143,98.426389443011,9,1,1.02401474248573,1.57361055698898
100d2m_097.wav,100,97,99,99.0284313152415,98.2357296075152,3,1,0.971568684758537,1.7642703924848
100d2m_098.wav,100,99,100,98.5557476431111,98.4319310333574,1,0,1.44425235688887,1.5680689666426
100d2m_099.wav,100,91,97,97.3461151288594,96.9721159348812,9,3,2.65388487114058,3.02788406511877
100d2m_100.wav,100,99,100,99.0562900094625,98.9466323755219,1,0,0.943709990537528,1.05336762447811
100d2m_101.wav,100,99,99,98.8076345397666,99.8637915028557,1,1,1.19236546023338,0.136208497144295
100d2m_102.wav,100,91,97,98.5418872556345,98.2163127606136,9,3,1.45811274436551,1.7836872393864
100d2m_103.wav,100,95,98,98.1608450390685,97.6158570600221,5,2,1.83915496093147,2.38414293997788
100d2m_104.wav,100,92,98,96.8490936857363,96.4658146133231,8,2,3.15090631426365,3.53418538667685
100d2m_105.wav,100,52,99,98.5462951578956,98.2096717879605,48,1,1.45370484210436,1.79032821203951
100d2m_106.wav,100,98,100,99.1148121289337,99.3810615891031,2,0,0.885187871066293,0.618938410896874
100d2m_107.wav,100,97,99,99.1411231995579,99.092238502649,3,1,0.858876800442118,0.907761497350961
100d2m_108.wav,100,92,98,98.1073083189519,97.7352494172739,8,2,1.89269168104809,2.26475058272611
100d2m_109.wav,100,97,99,98.8773158953734,98.7356625428724,3,1,1.12268410462657,1.26433745712762
100d2m_110.wav,100,98,99,98.8254501376294,98.7873275253696,2,1,1.17454986237063,1.21267247463035
100d2m_111.wav,100,91,99,98.4546671298842,98.1334547564392,9,1,1.54533287011583,1.86654524356076
100d2m_112.wav,100,95,98,97.2405641213989,97.0787642884893,5,2,2.75943587860114,2.92123571151066
100d2m_113.wav,100,90,98,97.0161179726903,96.7280899981135,10,2,2.98388202730973,3.27191000188648
100d2m_114.wav,100,98,99,98.7047063861697,98.6268768424513,2,1,1.29529361383032,1.37312315754868
100d2m_115.wav,100,98,99,98.6967086278072,98.5606791090705,2,1,1.30329137219277,1.43932089092948
100d2m_116.wav,100,93,97,97.0914937720272,96.8558453423997,7,3,2.90850622797279,3.14415465760027
100d2m_117.wav,100,98,99,98.4349411559845,98.2955095414657,2,1,1.56505884401548,1.70449045853428
100d2m_118.wav,100,93,98,97.6064448100005,97.5880599360826,7,2,2.39355518999949,2.41194006391736
100d2m_119.wav,100,92,96,96.1591839144555,95.6627144958411,8,4,3.84081608554452,4.33728550415893
100d2m_120.wav,100,92,97,96.2989340470501,96.0788356781208,8,3,3.70106595294988,3.92116432187922
100d2m_121.wav,100,98,99,98.8137855169262,98.6556838177078,2,1,1.18621448307383,1.34431618229218
100d2m_122.wav,100,98,99,99.2616427768075,99.0458477650012,2,1,0.738357223192494,0.954152234998801
100d2m_123.wav,100,97,99,98.4246892154441,98.3244226844133,3,1,1.5753107845559,1.67557731558674
100d2m_124.wav,100,102,99,98.324915691671,98.2863215152684,2,1,1.67508430832902,1.71367848473164
100d2m_125.wav,100,91,98,98.127581031955,97.0978873423208,9,2,1.872418968045,2.90211265767924
100d2m_126.wav,100,90,98,98.1732045979458,97.7435722452977,10,2,1.82679540205419,2.25642775470226
100d2m_127.wav,100,99,99,98.3148495993248,98.20087578016,1,1,1.68515040067521,1.79912421984002
100d2m_128.wav,100,99,99,98.666520805565,98.574196971493,1,1,1.333479194435,1.42580302850702
100d2m_129.wav,100,98,99,98.6886807420112,98.533118947424,2,1,1.31131925798877,1.46688105257596
100d2m_130.wav,100,93,98,98.36242056855,98.1354798250219,7,2,1.63757943144995,1.86452017497807
100d2m_131.wav,100,98,99,98.5518477450614,98.4267099364575,2,1,1.44815225493863,1.57329006354253
100d2m_132.wav,100,91,99,98.8389648919283,98.3552043916381,9,1,1.16103510807169,1.64479560836187
100d2m_133.wav,100,91,98,97.6626937623548,97.2887836780789,9,2,2.33730623764515,2.71121632192111
100d2m_134.wav,100,99,99,98.9243904393088,98.8001726084554,1,1,1.07560956069125,1.19982739154464
100d2m_135.wav,100,99,100,98.7333910548923,98.6641031990244,1,0,1.26660894510775,1.33589680097565
100d2m_136.wav,100,99,99,99.0082340218788,99.4611189422766,1,1,0.99176597812118,0.538881057723387
100d2m_137.wav,100,95,100,98.8057763787171,98.2654818502649,5,0,1.1942236212829,1.73451814973507
100d2m_138.wav,100,97,99,98.6946295387953,98.8822794133381,3,1,1.30537046120466,1.11772058666186
100d2m_139.wav,100,91,99,97.8513805546833,97.609494181634,9,1,2.14861944531667,2.39050581836602
100d2m_140.wav,100,98,99,98.9015930020996,98.7263831523202,2,1,1.09840699790041,1.27361684767982
100d2m_141.wav,100,99,100,98.3844289325071,98.516797582452,1,0,1.61557106749291,1.48320241754799
100d2m_142.wav,100,98,99,98.7749428060848,98.6337098811396,2,1,1.22505719391519,1.36629011886041
100d2m_143.wav,100,98,100,98.9105195879081,98.7889715921723,2,0,1.08948041209186,1.21102840782768
100d2m_144.wav,100,98,99,98.9076846184725,98.8072572673522,2,1,1.09231538152753,1.19274273264782
100d2m_145.wav,100,92,98,97.4843565376827,97.2301207060256,8,2,2.51564346231727,2.76987929397437
100d2m_146.wav,100,99,99,98.7054654409892,98.6023626673206,1,1,1.29453455901084,1.39763733267938
100d2m_147.wav,100,90,98,97.069570635835,96.2222598178891,10,2,2.93042936416504,3.77774018211092
100d2m_148.wav,100,99,99,98.899883705412,98.7857640848415,1,1,1.10011629458803,1.2142359151585
100d2m_149.wav,100,98,99,98.6552818964619,98.5615594158599,2,1,1.34471810353809,1.43844058414005
100d2m_150.wav,100,94,99,98.2016065479388,97.4813675057591,6,1,1.79839345206125,2.51863249424095
100d2m_151.wav,100,97,99,99.5179336271814,99.3796458011328,3,1,0.482066372818636,0.62035419886719
100d2m_152.wav,100,97,99,98.5882454332969,98.5618707107409,3,1,1.41175456670312,1.43812928925911
100d2m_153.wav,100,92,98,97.030849317441,96.8315427417937,8,2,2.96915068255902,3.16845725820633
100d2m_154.wav,100,99,99,98.4826757344093,98.4081589106382,1,1,1.51732426559067,1.59184108936178
100d2m_155.wav,100,100,99,98.6346994642807,98.5190382291008,0,1,1.36530053571934,1.48096177089917
100d2m_156.wav,100,92,97,96.0731494958037,95.7892372567037,8,3,3.92685050419627,4.21076274329631
100d2m_157.wav,100,99,99,98.8162392016123,98.6768115020641,1,1,1.18376079838772,1.32318849793592
100d2m_158.wav,100,98,99,98.5207070314201,98.4024958174995,2,1,1.47929296857988,1.59750418250051
100d2m_159.wav,100,98,99,98.8434126315189,98.6944370165612,2,1,1.15658736848114,1.30556298343882
100d2m_160.wav,100,91,98,97.7007604690871,97.3742252298167,9,2,2.29923953091291,2.62577477018328
100d2m_161.wav,100,93,98,98.6594822417644,97.74091434758,7,2,1.34051775823562,2.25908565242
100d2m_162.wav,100,98,99,98.3646344735169,98.3137550582496,2,1,1.63536552648306,1.68624494175036
100d2m_163.wav,100,93,100,99.56363374155,99.0355090333391,7,0,0.436366258449993,0.964490966660918
100d2m_164.wav,100,97,99,98.1807628120459,98.0713000055377,3,1,1.81923718795409,1.92869999446232
100d2m_165.wav,100,93,99,98.1769510096363,97.6398028812638,7,1,1.82304899036374,2.36019711873622
100d2m_166.wav,100,99,99,98.5841177975083,98.448419254831,1,1,1.4158822024917,1.55158074516896
100d2m_167.wav,100,98,99,98.4543675236356,98.3640605151632,2,1,1.54563247636442,1.63593948483678
100d2m_168.wav,100,98,99,98.4349606698751,98.3192848143492,2,1,1.56503933012495,1.68071518565081
100d2m_169.wav,100,97,99,98.6953290938105,98.5539113977931,3,1,1.3046709061895,1.44608860220694
100d2m_170.wav,100,90,98,98.0457576252734,97.3521150010758,10,2,1.95424237472658,2.64788499892423
100d2m_171.wav,100,99,99,99.1350813958071,98.9590061148855,1,1,0.864918604192894,1.04099388511446
100d2m_172.wav,100,90,97,97.2620557439296,96.8503156369532,10,3,2.73794425607045,3.14968436304684
100d2m_173.wav,100,94,98,97.8595784883114,97.4365569111079,6,2,2.14042151168856,2.56344308889209
100d2m_174.wav,100,92,99,98.5831751150603,98.1088817525761,8,1,1.41682488493971,1.89111824742388
100d2m_175.wav,100,92,99,97.5501801927178,97.300093627142,8,1,2.44981980728221,2.69990637285801
100d2m_176.wav,100,98,99,98.2825054803405,98.27785544838,2,1,1.7174945196595,1.72214455161999
100d2m_177.wav,100,97,99,99.0862276852402,99.0372951970742,3,1,0.913772314759797,0.962704802925842
100d2m_178.wav,100,93,97,97.6983035764712,97.1652712795526,7,3,2.30169642352877,2.83472872044739
100d2m_179.wav,100,92,97,98.8356075872389,97.4470534289611,8,3,1.16439241276113,2.5529465710389
100d2m_180.wav,100,98,99,98.3885329592396,98.2785418975992,2,1,1.61146704076036,1.72145810240076
100d2m_181.wav,100,91,100,98.7334778367389,98.2057291537146,9,0,1.2665221632611,1.79427084628536
100d2m_182.wav,100,92,99,98.5505745956494,98.1373715776137,8,1,1.44942540435056,1.86262842238631
100d2m_183.wav,100,99,100,98.7789607780221,98.6938647886343,1,0,1.22103922197795,1.30613521136566
100d2m_184.wav,100,99,99,98.5200405545927,98.9494630441212,1,1,1.47995944540727,1.05053695587884
100d2m_185.wav,100,99,99,99.0825127513549,98.9947025090026,1,1,0.917487248645088,1.00529749099745
100d2m_186.wav,100,97,99,98.5169463162887,98.5998964305114,3,1,1.48305368371132,1.40010356948859
100d2m_187.wav,100,90,98,97.7463354975909,97.3847906527005,10,2,2.25366450240914,2.6152093472995
100d2m_188.wav,100,90,99,99.4479280786692,98.7691453360544,10,1,0.55207192133085,1.23085466394559
100d2m_189.wav,100,92,98,98.2306582445727,97.7496672982224,8,2,1.76934175542735,2.25033270177759
100d2m_190.wav,100,95,99,98.0009667015849,97.4518356219884,5,1,1.99903329841506,2.54816437801158
100d2m_191.wav,100,93,99,97.8658445785468,97.4433914240983,7,1,2.13415542145323,2.55660857590173
100d2m_192.wav,100,100,99,98.4344130116842,98.3097370226307,0,1,1.56558698831576,1.69026297736931
100d2m_193.wav,100,98,99,99.460381966035,99.6312264475088,2,1,0.53961803396497,0.368773552491248
100d2m_194.wav,100,99,99,98.7204265054288,98.7661671288086,1,1,1.27957349457118,1.23383287119144
100d2m_195.wav,100,92,98,98.6902676420546,98.2466881855085,8,2,1.30973235794536,1.75331181449151
100d2m_196.wav,100,99,99,98.7404606966154,98.6531804905919,1,1,1.25953930338456,1.34681950940806
100d2m_197.wav,100,93,98,98.6956955342843,98.3100107830379,7,2,1.30430446571569,1.68998921696208
100d2m_198.wav,100,99,100,99.3982632956677,99.5766019098795,1,0,0.601736704332311,0.423398090120472
100d2m_199.wav,100,98,100,99.0886650388612,98.9666940070715,2,0,0.911334961138792,1.0333059929285
100d2m_200.wav,100,98,99,98.549243363877,98.4174829558445,2,1,1.45075663612302,1.58251704415552
100d2m_201.wav,100,95,99,97.5154983000019,96.8594323835092,5,1,2.48450169999813,3.14056761649081
100d2m_202.wav,100,100,99,98.4321335745746,98.3060070889424,0,1,1.56786642542545,1.69399291105758
100d2m_203.wav,100,90,98,98.2509514200599,97.9022121536363,10,2,1.74904857994009,2.09778784636373
100d2m_204.wav,100,93,98,97.4372088686102,97.1452629123443,7,2,2.56279113138977,2.85473708765574
100d2m_205.wav,100,92,99,99.5419330918624,98.9330615918299,8,1,0.45806690813761,1.06693840817009
100d2m_206.wav,100,98,99,98.9386951942623,98.8350609967365,2,1,1.06130480573772,1.16493900326348
100d2m_207.wav,100,99,99,98.6550582080863,98.5712127847748,1,1,1.34494179191366,1.42878721522519
100d2m_208.wav,100,92,98,98.9961612293895,98.7168495426254,8,2,1.00383877061047,1.28315045737457
100d2m_209.wav,100,99,99,98.7135736352155,98.6697648943604,1,1,1.28642636478448,1.33023510563956
100d2m_210.wav,100,91,98,98.363416650464,97.7988021449296,9,2,1.63658334953601,2.20119785507043
100d2m_211.wav,100,98,99,98.7774223353146,98.6728531414303,2,1,1.22257766468539,1.32714685856972
100d2m_212.wav,100,91,99,98.647061609013,97.8358387406158,9,1,1.35293839098705,2.16416125938423
100d2m_213.wav,100,92,98,97.8676529261277,97.4277287897223,8,2,2.1323470738723,2.57227121027768
100d2m_214.wav,100,97,99,98.9803991055204,99.0210000208125,3,1,1.01960089447959,0.978999979187492
100d2m_215.wav,100,97,98,97.7372270281164,97.4441007685064,3,2,2.26277297188359,2.55589923149364
100d2m_216.wav,100,99,99,98.6836820622221,98.6914516027045,1,1,1.31631793777791,1.30854839729554
100d2m_217.wav,100,93,98,97.847001261148,97.4307606498505,7,2,2.15299873885205,2.56923935014949
100d2m_218.wav,100,92,98,97.328078903472,96.9507353610374,8,2,2.67192109652798,3.04926463896258
100d2m_219.wav,100,93,99,98.6790412110982,98.1877100799712,7,1,1.32095878890179,1.8122899200288
100d2m_220.wav,100,91,97,97.3611680734699,96.9856706700352,9,3,2.63883192653006,3.01432932996482
100d2m_221.wav,100,92,97,97.2275591201753,96.8320215130941,8,3,2.77244087982469,3.16797848690592
100d2m_222.wav,100,99,100,98.5359892712886,98.6227091324638,1,0,1.46401072871141,1.37729086753616
100d2m_223.wav,100,90,98,97.9396632497457,97.5453545455094,10,2,2.06033675025434,2.45464545449059
100d2m_224.wav,100,99,99,98.5412420599586,98.4255639711552,1,1,1.45875794004135,1.57443602884476
100d2m_225.wav,100,99,99,98.6270065568288,98.5218741048632,1,1,1.3729934431712,1.4781258951368
100d2m_226.wav,100,92,99,99.1956674928305,98.5956887426462,8,1,0.804332507169491,1.40431125735384
100d2m_227.wav,100,98,99,98.4925114104979,98.3600947514573,2,1,1.50748858950213,1.63990524854266
100d2m_228.wav,100,92,99,98.9052380365596,98.8034112908368,8,1,1.09476196344042,1.19658870916322
100d2m_229.wav,100,92,97,96.7275954039444,96.2883552057102,8,3,3.27240459605559,3.71164479428975
100d2m_230.wav,100,94,96,96.6274957378815,96.0227730860449,6,4,3.37250426211845,3.97722691395508
100d2m_231.wav,100,92,97,98.198880665744,97.7496715828092,8,3,1.801119334256,2.25032841719079
100d2m_232.wav,100,92,98,98.1108652709384,97.6518613341883,8,2,1.88913472906157,2.34813866581167
110d2m_001.wav,110,98,105,105.687092600113,105.361033327084,12,5,4.31290739988704,4.63896667291634
110d2m_002.wav,110,102,105,104.540718521082,104.159618165931,8,5,5.45928147891813,5.84038183406889
110d2m_003.wav,110,98,106,106.272849338372,106.053953679789,12,4,3.72715066162847,3.94604632021121
110d2m_004.wav,110,99,107,107.094702468722,106.661310828802,11,3,2.90529753127782,3.33868917119831
110d2m_005.wav,110,107,109,107.693073350476,107.727235285677,3,1,2.30692664952387,2.27276471432252
110d2m_006.wav,110,99,106,105.881855447191,105.889355886226,11,4,4.11814455280873,4.11064411377433
110d2m_007.wav,110,107,108,107.750176075183,107.789148538972,3,2,2.24982392481697,2.21085146102754
110d2m_008.wav,110,97,107,105.823320752556,105.479797756541,13,3,4.17667924744424,4.52020224345864
110d2m_009.wav,110,105,108,107.824366086973,107.778277203342,5,2,2.17563391302706,2.22172279665753
110d2m_010.wav,110,100,106,105.823513500307,105.675169947753,10,4,4.17648649969328,4.32483005224658
110d2m_011.wav,110,107,109,107.921774002794,107.962228538671,3,1,2.07822599720573,2.03777146132927
110d2m_012.wav,110,101,107,106.294642601402,105.557625003126,9,3,3.70535739859805,4.44237499687354
110d2m_013.wav,110,107,108,108.669143078146,108.657583963521,3,2,1.33085692185439,1.34241603647935
110d2m_014.wav,110,107,109,107.85338145709,107.87236204987,3,1,2.14661854290958,2.12763795013004
110d2m_015.wav,110,101,106,104.22156644971,103.632886783569,9,4,5.77843355028965,6.36711321643106
110d2m_016.wav,110,101,106,106.149527218498,105.858146064895,9,4,3.85047278150206,4.14185393510471
110d2m_017.wav,110,107,109,109.347285972547,109.406721409616,3,1,0.652714027453285,0.593278590383918
110d2m_018.wav,110,100,106,106.826953482073,106.431915958671,10,4,3.17304651792688,3.56808404132913
110d2m_019.wav,110,102,104,105.08663076806,104.856534764076,8,6,4.91336923194002,5.14346523592359
110d2m_020.wav,110,102,107,106.548800108177,106.106807430586,8,3,3.45119989182319,3.89319256941363
110d2m_021.wav,110,96,105,105.12761889302,104.699614491057,14,5,4.87238110697994,5.30038550894267
110d2m_022.wav,110,106,108,108.793965339837,108.696066515065,4,2,1.20603466016301,1.30393348493484
110d2m_023.wav,110,100,106,105.309282189353,104.869953466646,10,4,4.69071781064724,5.13004653335393
110d2m_024.wav,110,105,108,107.886124728003,107.885150283142,5,2,2.11387527199732,2.11484971685809
110d2m_025.wav,110,106,108,107.99141164987,107.91232073704,4,2,2.00858835012963,2.08767926295974
110d2m_026.wav,110,106,108,107.864721790156,107.864664556559,4,2,2.13527820984395,2.13533544344077
110d2m_027.wav,110,107,108,108.336383541925,108.312378673672,3,2,1.66361645807534,1.68762132632786
110d2m_028.wav,110,99,106,106.289922686416,105.852333465282,11,4,3.71007731358368,4.14766653471848
110d2m_029.wav,110,103,106,105.179146751399,104.957423899096,7,4,4.82085324860077,5.04257610090384
110d2m_030.wav,110,101,107,107.162681589648,106.609716154738,9,3,2.83731841035215,3.39028384526222
110d2m_031.wav,110,109,109,108.245241301495,108.428571624498,1,1,1.7547586985045,1.57142837550192
110d2m_032.wav,110,103,105,105.22507844355,104.767180044752,7,5,4.7749215564499,5.23281995524812
110d2m_033.wav,110,106,108,107.419329569381,107.365887751424,4,2,2.58067043061909,2.63411224857633
110d2m_034.wav,110,101,107,105.495022211797,105.161652716212,9,3,4.50497778820298,4.83834728378781
110d2m_035.wav,110,99,106,105.179259527768,104.909687044443,11,4,4.82074047223153,5.09031295555735
